Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
4817,Greek sun necklace (C23/LAT/58AU),<p>Gold plated necklace with a Greek sun. The clasp is decorated with Preciosa crystals. The length of the necklace is 43 cm. The diameter of the ornament is 3 cm.</p>,Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,Greek sun necklace (C23/LAT/58AU),,,,,5905778800935,0.0,,100,deny,manual,48.53,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4817/68947-Naszyjnik-z-greckim-sloncem-C23LAT58AU-4817-C23/LAT/58AU.jpg,1,Greek sun necklace (C23/LAT/58AU),FALSE,Greek sun necklace (C23/LAT/58AU),Gold plated necklace with a Greek sun. The clasp is decorated with Preciosa crystals. The length of the necklace is 43 cm. The diameter of the ornament is 3 cm.,,Woman,Adult,,Woman,Greek sun necklace (C23/LAT/58AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4817/68947-Naszyjnik-z-greckim-sloncem-C23LAT58AU-4817-C23/LAT/58AU.jpg,g,,,,,active
4818,Necklace with RB (C23/LAT/61AU),<p>Gold-plated necklace with an interesting weave with the letters RB. Necklace length 32 cm + 10 cm extension. Letter size 2.5 cm x 1.7 cm.</p>,Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,Necklace with RB (C23/LAT/61AU),,,,,5905778802281,0.0,,100,deny,manual,48.53,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4818/69435-Naszyjnik-z-RB-C23LAT61AU-4818-C23/LAT/61AU.jpg,1,Necklace with RB (C23/LAT/61AU),FALSE,Necklace with RB (C23/LAT/61AU),Gold-plated necklace with an interesting weave with the letters RB. Necklace length 32 cm + 10 cm extension. Letter size 2.5 cm x 1.7 cm.,,Woman,Adult,,Woman,Necklace with RB (C23/LAT/61AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4818/69435-Naszyjnik-z-RB-C23LAT61AU-4818-C23/LAT/61AU.jpg,g,,,,,active
4819,Necklace with coins OLIMPIA(C23/ZWE/64AU),"<p>Gold-plated necklace back - front Colibra by Sviatlana from the OLIMPIA collection, with Greek coins with a diameter of 1.8 cm. Length of the necklace in circumference 40 cm, front length 25 cm, back length 6 cm.</p>",Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,Necklace with coins OLIMPIA(C23/ZWE/64AU),,,,,5905778800492,0.0,,100,deny,manual,43.68,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4819/71128-Naszyjnik-z-monetami-OLIMPIAC23ZWE64AU-4819-C23/ZWE/64AU.jpg,1,Necklace with coins OLIMPIA(C23/ZWE/64AU),FALSE,Necklace with coins OLIMPIA(C23/ZWE/64AU),"Gold-plated necklace back - front Colibra by Sviatlana from the OLIMPIA collection, with Greek coins with a diameter of 1.8 cm. Length of the necklace in circumference 40 cm, front length 25 cm, back length 6 cm.",,Woman,Adult,,Woman,Necklace with coins OLIMPIA(C23/ZWE/64AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4819/71128-Naszyjnik-z-monetami-OLIMPIAC23ZWE64AU-4819-C23/ZWE/64AU.jpg,g,,,,,active
4821,"Bracelet with a snake, EDEN collection (B23/ZWE/66AU)","<p>Gold-plated bracelet made of three rows of Colibra by Sviatlana agates from the EDEN collection, with a snake in a hand-painted white pendant, decorated with Preciosa crystals and balls. The diameter of the pendant is 2.2 cm.</p>",Colibra,Apparel & Accessories > Jewelry > Bracelets,Bracelets,Bracelets,TRUE,Title,"Bracelet with a snake, EDEN collection (B23/ZWE/66AU)",,,,,5905778800423,0.0,,100,deny,manual,48.53,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4821/70236-Bransoletka-z-wezem-kolekcja-EDENB23ZWE66AU-4821-B23/ZWE/66AU.jpg,1,"Bracelet with a snake, EDEN collection (B23/ZWE/66AU)",FALSE,"Bracelet with a snake, EDEN collection (B23/ZWE/66AU)","Gold-plated bracelet made of three rows of Colibra by Sviatlana agates from the EDEN collection, with a snake in a hand-painted white pendant, decorated with Preciosa crystals and balls. The diameter of the pendant is 2.2 cm.",,Woman,Adult,,Woman,"Bracelet with a snake, EDEN collection (B23/ZWE/66AU)",new,,,,,,,https://drop.seltu.pl/images/colibra/4821/70236-Bransoletka-z-wezem-kolekcja-EDENB23ZWE66AU-4821-B23/ZWE/66AU.jpg,g,,,,,active
4823,Necklace with a coin OLIMPIA collection(C23/ZWE/68AU),<p>Gold-plated necklace Colibra by Sviatlana from the OLIMPIA collection with a small Greek coin with a diameter of 1.8 cm. Necklace length 32 cm + 10 cm extension.</p>,Colibra,Apparel & Accessories > Jewelry > Body Jewelry,Chokers,Chokers,TRUE,Title,Necklace with a coin OLIMPIA collection(C23/ZWE/68AU),,,,,5905778800744,0.0,,100,deny,manual,48.53,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4823/68958-Naszyjnik-z-moneta-kolekcja-OLIMPIAC23ZWE68AU-4823-C23/ZWE/68AU.jpg,1,Necklace with a coin OLIMPIA collection(C23/ZWE/68AU),FALSE,Necklace with a coin OLIMPIA collection(C23/ZWE/68AU),Gold-plated necklace Colibra by Sviatlana from the OLIMPIA collection with a small Greek coin with a diameter of 1.8 cm. Necklace length 32 cm + 10 cm extension.,,Woman,Adult,,Woman,Necklace with a coin OLIMPIA collection(C23/ZWE/68AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4823/68958-Naszyjnik-z-moneta-kolekcja-OLIMPIAC23ZWE68AU-4823-C23/ZWE/68AU.jpg,g,,,,,active
4824,Chain with balls (C23/LAT/54AU),<p>Gold-plated chain with balls from the Sumer Flowers collection. Chain length 37 cm + 7 cm.</p>,Colibra,Apparel & Accessories > Jewelry,Chains,Chains,TRUE,Title,Chain with balls (C23/LAT/54AU),,,,,5905778800843,0.0,,100,deny,manual,22.06,,TRUE,TRUE,,,1,Chain with balls (C23/LAT/54AU),FALSE,Chain with balls (C23/LAT/54AU),Gold-plated chain with balls from the Sumer Flowers collection. Chain length 37 cm + 7 cm.,,Woman,Adult,,Woman,Chain with balls (C23/LAT/54AU),new,,,,,,,,g,,,,,active
4825,Necklace with a bursting heart (C23/LAT/60AU),<p>Gold-plated necklace with an interesting weave with a bursting heart. Necklace length 32 cm + 10 cm extension. Heart size 2cm x 2cm.</p>,Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,Necklace with a bursting heart (C23/LAT/60AU),,,,,5905778800942,0.0,,100,deny,manual,48.53,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4825/69421-Naszyjnik-z-pekatym-sercem-C23LAT60AU-4825-C23/LAT/60AU.jpg,1,Necklace with a bursting heart (C23/LAT/60AU),FALSE,Necklace with a bursting heart (C23/LAT/60AU),Gold-plated necklace with an interesting weave with a bursting heart. Necklace length 32 cm + 10 cm extension. Heart size 2cm x 2cm.,,Woman,Adult,,Woman,Necklace with a bursting heart (C23/LAT/60AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4825/69421-Naszyjnik-z-pekatym-sercem-C23LAT60AU-4825-C23/LAT/60AU.jpg,g,,,,,active
4826,Necklace with an interesting weave (C23/LAT/62AU),<p>Gold-plated necklace with an interesting weave. Necklace length 32 cm + 10 cm extension.</p>,Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,Necklace with an interesting weave (C23/LAT/62AU),,,,,5905778800683,0.0,,100,deny,manual,43.62,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4826/69938-Naszyjnik-o-ciekawym-splocie-C23LAT62AU-4826-C23/LAT/62AU.jpg,1,Necklace with an interesting weave (C23/LAT/62AU),FALSE,Necklace with an interesting weave (C23/LAT/62AU),Gold-plated necklace with an interesting weave. Necklace length 32 cm + 10 cm extension.,,Woman,Adult,,Woman,Necklace with an interesting weave (C23/LAT/62AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4826/69938-Naszyjnik-o-ciekawym-splocie-C23LAT62AU-4826-C23/LAT/62AU.jpg,g,,,,,active
4827,ANGEL heart necklace (C23/ZWE/60/1AU),"<p>Gold-plated opal necklace Colibra by Sviatlana from the ANGEL collection, with wings in a hand-painted pearl heart, decorated with Preciosa crystals. Necklace length 45 cm + 8 cm extension.</p>",Colibra,Apparel & Accessories > Jewelry > Necklaces,Necklaces,Necklaces,TRUE,Title,ANGEL heart necklace (C23/ZWE/60/1AU),,,,,5905778800515,0.0,,100,deny,manual,53.39,,TRUE,TRUE,,,1,ANGEL heart necklace (C23/ZWE/60/1AU),FALSE,ANGEL heart necklace (C23/ZWE/60/1AU),"Gold-plated opal necklace Colibra by Sviatlana from the ANGEL collection, with wings in a hand-painted pearl heart, decorated with Preciosa crystals. Necklace length 45 cm + 8 cm extension.",,Woman,Adult,,Woman,ANGEL heart necklace (C23/ZWE/60/1AU),new,,,,,,,,g,,,,,active
4829,Bracelet with a bursting heart (B23/LAT/60AU),<p>Gold-plated bracelet with an interesting weave with a bursting heart. Length of the bracelet 17 cm + 4 cm extension. Heart size 2cm x 2cm.</p>,Colibra,Apparel & Accessories > Jewelry > Bracelets,Bracelets,Bracelets,TRUE,Title,Bracelet with a bursting heart (B23/LAT/60AU),,,,,5905778800416,0.0,,100,deny,manual,33.97,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4829/70259-Bransoletka-z-pekatym-sercem-B23LAT60AU-4829-B23/LAT/60AU.jpg,1,Bracelet with a bursting heart (B23/LAT/60AU),FALSE,Bracelet with a bursting heart (B23/LAT/60AU),Gold-plated bracelet with an interesting weave with a bursting heart. Length of the bracelet 17 cm + 4 cm extension. Heart size 2cm x 2cm.,,Woman,Adult,,Woman,Bracelet with a bursting heart (B23/LAT/60AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4829/70259-Bransoletka-z-pekatym-sercem-B23LAT60AU-4829-B23/LAT/60AU.jpg,g,,,,,active
4830,Bracelet with an interesting weave (B23/LAT/62AU),<p>Gold-plated bracelet with an interesting weave. Length of the bracelet 17 cm + 4 cm extension.</p>,Colibra,Apparel & Accessories > Jewelry > Bracelets,Bracelets,Bracelets,TRUE,Title,Bracelet with an interesting weave (B23/LAT/62AU),,,,,5905778800409,0.0,,100,deny,manual,28.92,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4830/68837-Bransoletka-o-ciekawym-splocie-B23LAT62AU-4830-B23/LAT/62AU.jpg,1,Bracelet with an interesting weave (B23/LAT/62AU),FALSE,Bracelet with an interesting weave (B23/LAT/62AU),Gold-plated bracelet with an interesting weave. Length of the bracelet 17 cm + 4 cm extension.,,Woman,Adult,,Woman,Bracelet with an interesting weave (B23/LAT/62AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4830/68837-Bransoletka-o-ciekawym-splocie-B23LAT62AU-4830-B23/LAT/62AU.jpg,g,,,,,active
4830,Bracelet with an interesting weave (B23/LAT/62AU),<p>Gold-plated bracelet with an interesting weave. Length of the bracelet 17 cm + 4 cm extension.</p>,Colibra,Apparel & Accessories > Jewelry > Bracelets,Bracelets,Bracelets,TRUE,Title,Bracelet with an interesting weave (B23/LAT/62AU),,,,,5905778800409,0.0,,100,deny,manual,28.92,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4830/68850-Bransoletka-o-ciekawym-splocie-B23LAT62AU-4830-B23/LAT/62AU.jpg,2,Bracelet with an interesting weave (B23/LAT/62AU),FALSE,Bracelet with an interesting weave (B23/LAT/62AU),Gold-plated bracelet with an interesting weave. Length of the bracelet 17 cm + 4 cm extension.,,Woman,Adult,,Woman,Bracelet with an interesting weave (B23/LAT/62AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4830/68837-Bransoletka-o-ciekawym-splocie-B23LAT62AU-4830-B23/LAT/62AU.jpg,g,,,,,active
4831,Anklet (B23/LAT/62/N AU),<p>Gold-plated ankle bracelet with an interesting weave. Length of the bracelet 24 cm + 4 cm extension.</p>,Colibra,Apparel & Accessories > Jewelry > Anklets,Anklets,Anklets,TRUE,Title,Anklet (B23/LAT/62/N AU),,,,,5905778800379,0.0,,100,deny,manual,33.82,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4831/68486-Bransoletka-na-noge-B23LAT62N-AU-4831-B23/LAT/62/NAU.jpg,1,Anklet (B23/LAT/62/N AU),FALSE,Anklet (B23/LAT/62/N AU),Gold-plated ankle bracelet with an interesting weave. Length of the bracelet 24 cm + 4 cm extension.,,Woman,Adult,,Woman,Anklet (B23/LAT/62/N AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4831/68486-Bransoletka-na-noge-B23LAT62N-AU-4831-B23/LAT/62/NAU.jpg,g,,,,,active
4831,Anklet (B23/LAT/62/N AU),<p>Gold-plated ankle bracelet with an interesting weave. Length of the bracelet 24 cm + 4 cm extension.</p>,Colibra,Apparel & Accessories > Jewelry > Anklets,Anklets,Anklets,TRUE,Title,Anklet (B23/LAT/62/N AU),,,,,5905778800379,0.0,,100,deny,manual,33.82,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4831/68487-Bransoletka-na-noge-B23LAT62N-AU-4831-B23/LAT/62/NAU.jpg,2,Anklet (B23/LAT/62/N AU),FALSE,Anklet (B23/LAT/62/N AU),Gold-plated ankle bracelet with an interesting weave. Length of the bracelet 24 cm + 4 cm extension.,,Woman,Adult,,Woman,Anklet (B23/LAT/62/N AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4831/68486-Bransoletka-na-noge-B23LAT62N-AU-4831-B23/LAT/62/NAU.jpg,g,,,,,active
4832,Heart bracelet ANGEL (B23/ZWE/60/1AU),"<p>Gold-plated opal bracelet Colibra by Sviatlana from the ANGEL collection, with wings in a hand-painted pearl heart, decorated with Preciosa crystals.</p>",Colibra,Apparel & Accessories > Jewelry > Bracelets,Bracelets,Bracelets,TRUE,Title,Heart bracelet ANGEL (B23/ZWE/60/1AU),,,,,5905778800225,0.0,,100,deny,manual,38.83,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4832/69361-Bransoletka-z-sercem-ANGEL-B23ZWE601AU-4832-B23/ZWE/60/1AU.jpg,1,Heart bracelet ANGEL (B23/ZWE/60/1AU),FALSE,Heart bracelet ANGEL (B23/ZWE/60/1AU),"Gold-plated opal bracelet Colibra by Sviatlana from the ANGEL collection, with wings in a hand-painted pearl heart, decorated with Preciosa crystals.",,Woman,Adult,,Woman,Heart bracelet ANGEL (B23/ZWE/60/1AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4832/69361-Bransoletka-z-sercem-ANGEL-B23ZWE601AU-4832-B23/ZWE/60/1AU.jpg,g,,,,,active
4833,Bracelet with balls (B23/LAT/54AU),<p>Gold-plated bracelet with balls from the Sumer Flowers collection. The length of the bracelet is 17 cm + 4 cm.</p>,Colibra,Apparel & Accessories > Jewelry > Bracelets,Bracelets,Bracelets,TRUE,Title,Bracelet with balls (B23/LAT/54AU),,,,,5905778801758,0.0,,100,deny,manual,14.21,,TRUE,TRUE,,,1,Bracelet with balls (B23/LAT/54AU),FALSE,Bracelet with balls (B23/LAT/54AU),Gold-plated bracelet with balls from the Sumer Flowers collection. The length of the bracelet is 17 cm + 4 cm.,,Woman,Adult,,Woman,Bracelet with balls (B23/LAT/54AU),new,,,,,,,,g,,,,,active
4834,Bracelet with balls (B23/LAT/54/NAU),<p>Gold-plated ankle bracelet with balls from the Sumer Flowers collection. The length of the bracelet is 23 cm + 4 cm.</p>,Colibra,Apparel & Accessories > Jewelry > Anklets,Anklets,Anklets,TRUE,Title,Bracelet with balls (B23/LAT/54/NAU),,,,,5905778801956,0.0,,100,deny,manual,14.21,,TRUE,TRUE,,,1,Bracelet with balls (B23/LAT/54/NAU),FALSE,Bracelet with balls (B23/LAT/54/NAU),Gold-plated ankle bracelet with balls from the Sumer Flowers collection. The length of the bracelet is 23 cm + 4 cm.,,Woman,Adult,,Woman,Bracelet with balls (B23/LAT/54/NAU),new,,,,,,,,g,,,,,active
4835,Greek sun bracelet (B23/LAT/58AU),<p>Gold-plated bracelet with a Greek sun. The clasp is decorated with Preciosa crystals. The length of the bracelet is 19 cm. The diameter of the ornament is 3 cm.</p>,Colibra,Apparel & Accessories > Jewelry > Bracelets,Bracelets,Bracelets,TRUE,Title,Greek sun bracelet (B23/LAT/58AU),,,,,5905778802335,0.0,,100,deny,manual,38.83,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4835/67916-Bransoletka-z-greckim-sloncem-B23LAT58AU-4835-B23/LAT/58AU.jpg,1,Greek sun bracelet (B23/LAT/58AU),FALSE,Greek sun bracelet (B23/LAT/58AU),Gold-plated bracelet with a Greek sun. The clasp is decorated with Preciosa crystals. The length of the bracelet is 19 cm. The diameter of the ornament is 3 cm.,,Woman,Adult,,Woman,Greek sun bracelet (B23/LAT/58AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4835/67916-Bransoletka-z-greckim-sloncem-B23LAT58AU-4835-B23/LAT/58AU.jpg,g,,,,,active
4836,Bracelet with an interesting weave (B23/LAT/59AU),"<p>Gold-plated necklace with an interesting weave, which is formed by meshes of various sizes. Length of the bracelet 19 cm + 4 cm extension. Mesh size 2.7 cm x 2 cm and 1 cm x 1 cm.</p>",Colibra,Apparel & Accessories > Jewelry > Bracelets,Bracelets,Bracelets,TRUE,Title,Bracelet with an interesting weave (B23/LAT/59AU),,,,,5905778801727,0.0,,100,deny,manual,33.82,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4836/69422-Bransoletka-o-ciekawym-splocie-B23LAT59AU-4836-B23/LAT/59AU.jpg,1,Bracelet with an interesting weave (B23/LAT/59AU),FALSE,Bracelet with an interesting weave (B23/LAT/59AU),"Gold-plated necklace with an interesting weave, which is formed by meshes of various sizes. Length of the bracelet 19 cm + 4 cm extension. Mesh size 2.7 cm x 2 cm and 1 cm x 1 cm.",,Woman,Adult,,Woman,Bracelet with an interesting weave (B23/LAT/59AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4836/69422-Bransoletka-o-ciekawym-splocie-B23LAT59AU-4836-B23/LAT/59AU.jpg,g,,,,,active
4838,Heart earrings BELLA (P23/ZWE/42AU),"<p>Gold-plated Colibra earrings by Sviatlana from the BELLA collection, with hand-painted black hearts, decorated with Preciosa crystals. The length of the earrings is about 5.5 cm.</p>",Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Heart earrings BELLA (P23/ZWE/42AU),,,,,5904238849842,0.0,,100,deny,manual,24.02,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4838/70337-Kolczyki-z-sercem-BELLA-P23ZWE42AU-4838-P23/ZWE/42AU.jpg,1,Heart earrings BELLA (P23/ZWE/42AU),FALSE,Heart earrings BELLA (P23/ZWE/42AU),"Gold-plated Colibra earrings by Sviatlana from the BELLA collection, with hand-painted black hearts, decorated with Preciosa crystals. The length of the earrings is about 5.5 cm.",,Woman,Adult,,Woman,Heart earrings BELLA (P23/ZWE/42AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4838/70337-Kolczyki-z-sercem-BELLA-P23ZWE42AU-4838-P23/ZWE/42AU.jpg,g,,,,,active
4839,OLIMPIA coin bracelet (B23/ZWE/68AU),"<p>Gold-plated bracelet Colibra by Sviatlana from the OLIMPIA collection, with a Greek coin with a diameter of 1.8 cm. Length 17cm + 4cm.</p>",Colibra,Apparel & Accessories > Jewelry > Bracelets,Bracelets,Bracelets,TRUE,Title,OLIMPIA coin bracelet (B23/ZWE/68AU),,,,,5905778801130,0.0,,100,deny,manual,33.74,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4839/69893-Bransoletka-z-moneta-OLIMPIA-B23ZWE68AU-4839-B23/ZWE/68AU.jpg,1,OLIMPIA coin bracelet (B23/ZWE/68AU),FALSE,OLIMPIA coin bracelet (B23/ZWE/68AU),"Gold-plated bracelet Colibra by Sviatlana from the OLIMPIA collection, with a Greek coin with a diameter of 1.8 cm. Length 17cm + 4cm.",,Woman,Adult,,Woman,OLIMPIA coin bracelet (B23/ZWE/68AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4839/69893-Bransoletka-z-moneta-OLIMPIA-B23ZWE68AU-4839-B23/ZWE/68AU.jpg,g,,,,,active
4839,OLIMPIA coin bracelet (B23/ZWE/68AU),"<p>Gold-plated bracelet Colibra by Sviatlana from the OLIMPIA collection, with a Greek coin with a diameter of 1.8 cm. Length 17cm + 4cm.</p>",Colibra,Apparel & Accessories > Jewelry > Bracelets,Bracelets,Bracelets,TRUE,Title,OLIMPIA coin bracelet (B23/ZWE/68AU),,,,,5905778801130,0.0,,100,deny,manual,33.74,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4839/69899-Bransoletka-z-moneta-OLIMPIA-B23ZWE68AU-4839-B23/ZWE/68AU.jpg,2,OLIMPIA coin bracelet (B23/ZWE/68AU),FALSE,OLIMPIA coin bracelet (B23/ZWE/68AU),"Gold-plated bracelet Colibra by Sviatlana from the OLIMPIA collection, with a Greek coin with a diameter of 1.8 cm. Length 17cm + 4cm.",,Woman,Adult,,Woman,OLIMPIA coin bracelet (B23/ZWE/68AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4839/69893-Bransoletka-z-moneta-OLIMPIA-B23ZWE68AU-4839-B23/ZWE/68AU.jpg,g,,,,,active
4840,Greek sun earrings (P23/LAT/58AU),<p>Gold-plated earrings with a Greek sun on a hook. The length of the earring is 7 cm. The size of the Greek sun is about 3 cm.</p>,Colibra,Apparel & Accessories > Jewelry > Earrings,Earrings,Earrings,TRUE,Title,Greek sun earrings (P23/LAT/58AU),,,,,5904238849996,0.0,,100,deny,manual,24.04,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4840/67917-Kolczyki-z-greckim-sloncem-P23LAT58AU-4840-P23/LAT/58AU.jpg,1,Greek sun earrings (P23/LAT/58AU),FALSE,Greek sun earrings (P23/LAT/58AU),Gold-plated earrings with a Greek sun on a hook. The length of the earring is 7 cm. The size of the Greek sun is about 3 cm.,,Woman,Adult,,Woman,Greek sun earrings (P23/LAT/58AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4840/67917-Kolczyki-z-greckim-sloncem-P23LAT58AU-4840-P23/LAT/58AU.jpg,g,,,,,active
4841,Bracelet with letters RB (B23/LAT/61AU),<p>Gold-plated bracelet with an interesting weave with the letters RB. Length of the bracelet 17 cm + 4 cm extension. Letter size 2.5 cm x 1.7 cm.</p>,Colibra,Apparel & Accessories > Jewelry > Bracelets,Bracelets,Bracelets,TRUE,Title,Bracelet with letters RB (B23/LAT/61AU),,,,,5905778802410,0.0,,100,deny,manual,33.74,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4841/69436-Bransoletka-z-literkami-RB-B23LAT61AU-4841-B23/LAT/61AU.jpg,1,Bracelet with letters RB (B23/LAT/61AU),FALSE,Bracelet with letters RB (B23/LAT/61AU),Gold-plated bracelet with an interesting weave with the letters RB. Length of the bracelet 17 cm + 4 cm extension. Letter size 2.5 cm x 1.7 cm.,,Woman,Adult,,Woman,Bracelet with letters RB (B23/LAT/61AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4841/69436-Bransoletka-z-literkami-RB-B23LAT61AU-4841-B23/LAT/61AU.jpg,g,,,,,active
4842,Heart bracelet BELLA (B23/ZWE/67/1AU),"<p>Gold-plated bracelet Colibra by Sviatlana from the BELLA collection, with a hand-painted black heart, decorated with Preciosa crystals. The bracelet has an extension. Heart size 3.5 cm / 3.5 cm</p>",Colibra,Apparel & Accessories > Jewelry > Bracelets,Bracelets,Bracelets,TRUE,Title,Heart bracelet BELLA (B23/ZWE/67/1AU),,,,,5905778801109,0.0,,100,deny,manual,43.68,,TRUE,TRUE,,https://drop.seltu.pl/images/colibra/4842/69430-Bransoletka-z-sercem-BELLA-B23ZWE671AU-4842-B23/ZWE/67/1AU.jpg,1,Heart bracelet BELLA (B23/ZWE/67/1AU),FALSE,Heart bracelet BELLA (B23/ZWE/67/1AU),"Gold-plated bracelet Colibra by Sviatlana from the BELLA collection, with a hand-painted black heart, decorated with Preciosa crystals. The bracelet has an extension. Heart size 3.5 cm / 3.5 cm",,Woman,Adult,,Woman,Heart bracelet BELLA (B23/ZWE/67/1AU),new,,,,,,,https://drop.seltu.pl/images/colibra/4842/69430-Bransoletka-z-sercem-BELLA-B23ZWE671AU-4842-B23/ZWE/67/1AU.jpg,g,,,,,active
